RF,nodes Count,accuracy,
RF_20_t17_pruned_with_sigma_0_1,1027,0.7046986013073778,
RF_20_t17_pruned_with_sigma_0_2,896,0.6616322831785687,
RF_20_t17_pruned_with_sigma_0_3,744,0.6366666022319378,
RF_20_t18,5,0.15233376556494038,
RF_20_t18_pruned_with_sigma_0_0,429,0.5260999843955336,
RF_20_t18_pruned_with_sigma_0_1,885,0.7004159201320446,
RF_20_t18_pruned_with_sigma_0_2,818,0.6517995436087596,
RF_20_t18_pruned_with_sigma_0_3,704,0.6477327808834474,
RF_20_t19,3,0.14216689953659659,
RF_20_t19_pruned_with_sigma_0_0,411,0.5405663424980685,
RF_20_t19_pruned_with_sigma_0_1,778,0.6665495483146495,
RF_20_t19_pruned_with_sigma_0_2,745,0.6537168658211198,
RF_20_t19_pruned_with_sigma_0_3,649,0.6464665249886179,
RF_20_t20,1,0.09871666434732093,
RF_20_t20_pruned_with_sigma_0_0,393,0.5741825687324476,
RF_20_t20_pruned_with_sigma_0_1,677,0.6447009812567764,
RF_20_t20_pruned_with_sigma_0_2,672,0.6550497757496684,
RF_20_t20_pruned_with_sigma_0_3,592,0.6162857771817771,
RF_20_t21,1,0.09871666434732093,
RF_20_t21_pruned_with_sigma_0_0,375,0.6174665874495154,
RF_20_t21_pruned_with_sigma_0_1,579,0.58433418573132,
RF_20_t21_pruned_with_sigma_0_2,612,0.6247176220262579,
RF_20_t21_pruned_with_sigma_0_3,545,0.6092841915127619,
RF_20_t22,1,0.09871666434732093,
RF_20_t22_pruned_with_sigma_0_0,353,0.6426002989780386,
RF_20_t22_pruned_with_sigma_0_1,504,0.5515007166460107,
RF_20_t22_pruned_with_sigma_0_2,538,0.5735170777140739,
RF_20_t22_pruned_with_sigma_0_3,505,0.5824835482350255,
RF_20_t23,1,0.09871666434732093,
RF_20_t23_pruned_with_sigma_0_0,321,0.6783006557796745,
RF_20_t23_pruned_with_sigma_0_1,437,0.5738992128674442,
RF_20_t23_pruned_with_sigma_0_2,484,0.5817665604721609,
RF_20_t23_pruned_with_sigma_0_3,457,0.5435155993617686,
RF_20_t24,1,0.09871666434732093,
RF_20_t24_pruned_with_sigma_0_0,270,0.6938338525098198,
RF_20_t24_pruned_with_sigma_0_1,378,0.5615319303494172,
RF_20_t24_pruned_with_sigma_0_2,421,0.5944490584863089,
RF_20_t24_pruned_with_sigma_0_3,415,0.527031833114677,
RF_20_t25,1,0.09871666434732093,
RF_20_t25_pruned_with_sigma_0_0,173,0.7950674628137653,
RF_20_t25_pruned_with_sigma_0_1,329,0.6367658289701014,
RF_20_t25_pruned_with_sigma_0_2,363,0.5983155968185248,
RF_20_t25_pruned_with_sigma_0_3,365,0.5932656282649965,
RF_5,1575,0.855000566114008,
RF_10,42123,0.943683416787426,
RF_15,189257,0.9627666514789965,
RF_20,239451,0.9658000947277273,
